Time,Date,Hour,Day_of_Week,Road_Name,Vehicle_Count,Traffic_Density,Congestion_Level,Avg_Speed_kmh,Pollution_Index
2024-04-17 15:00:00,2024-04-17,15,Wednesday,Whitefield Road,118,0.52,Moderate,25.9,118.8
2024-04-17 15:00:00,2024-04-17,15,Wednesday,Electronic City Road,195,0.35,Moderate,37.4,193.9
2024-04-17 16:00:00,2024-04-17,16,Wednesday,MG Road,120,0.57,Moderate,29.5,129.0
2024-04-17 16:00:00,2024-04-17,16,Wednesday,Brigade Road,171,0.46,Moderate,34.2,174.5
2024-04-17 16:00:00,2024-04-17,16,Wednesday,Outer Ring Road,141,0.61,Moderate,20.5,146.9
2024-04-17 16:00:00,2024-04-17,16,Wednesday,Hosur Road,178,0.61,Moderate,23.3,200.4
2024-04-17 16:00:00,2024-04-17,16,Wednesday,Bannerghatta Road,125,0.36,Moderate,37.7,126.3
2024-04-17 16:00:00,2024-04-17,16,Wednesday,Old Airport Road,162,0.62,Moderate,25.3,170.6
2024-04-17 16:00:00,2024-04-17,16,Wednesday,Whitefield Road,120,0.47,Moderate,28.2,127.2
2024-04-17 16:00:00,2024-04-17,16,Wednesday,Electronic City Road,165,0.58,Moderate,28.1,173.2
2024-04-17 17:00:00,2024-04-17,17,Wednesday,MG Road,428,0.81,High,12.8,380.4
2024-04-17 17:00:00,2024-04-17,17,Wednesday,Brigade Road,314,0.94,Critical,5.0,290.4
2024-04-17 17:00:00,2024-04-17,17,Wednesday,Outer Ring Road,398,0.97,Critical,5.0,364.2
2024-04-17 17:00:00,2024-04-17,17,Wednesday,Hosur Road,312,0.73,High,16.3,307.0
2024-04-17 17:00:00,2024-04-17,17,Wednesday,Bannerghatta Road,209,0.74,High,15.8,214.8
2024-04-17 17:00:00,2024-04-17,17,Wednesday,Old Airport Road,242,0.95,Critical,6.0,243.5
2024-04-17 17:00:00,2024-04-17,17,Wednesday,Whitefield Road,205,0.67,High,17.2,195.3
2024-04-17 17:00:00,2024-04-17,17,Wednesday,Electronic City Road,297,0.92,Critical,8.4,280.6
2024-04-17 18:00:00,2024-04-17,18,Wednesday,MG Road,419,0.97,Critical,5.0,376.3
2024-04-17 18:00:00,2024-04-17,18,Wednesday,Brigade Road,272,0.99,Critical,5.0,268.4
2024-04-17 18:00:00,2024-04-17,18,Wednesday,Outer Ring Road,391,0.85,Critical,8.8,340.3
2024-04-17 18:00:00,2024-04-17,18,Wednesday,Hosur Road,286,0.9,Critical,5.0,281.0
2024-04-17 18:00:00,2024-04-17,18,Wednesday,Bannerghatta Road,332,0.72,High,18.5,324.0
2024-04-17 18:00:00,2024-04-17,18,Wednesday,Old Airport Road,300,0.85,Critical,7.8,285.0
2024-04-17 18:00:00,2024-04-17,18,Wednesday,Whitefield Road,278,0.76,High,13.0,272.8
2024-04-17 18:00:00,2024-04-17,18,Wednesday,Electronic City Road,376,0.77,High,13.1,343.3
2024-04-17 19:00:00,2024-04-17,19,Wednesday,MG Road,252,0.69,High,15.9,256.3
2024-04-17 19:00:00,2024-04-17,19,Wednesday,Brigade Road,297,0.81,High,16.4,260.5
2024-04-17 19:00:00,2024-04-17,19,Wednesday,Outer Ring Road,442,0.8,High,9.2,382.2
2024-04-17 19:00:00,2024-04-17,19,Wednesday,Hosur Road,299,0.68,High,14.3,282.7
2024-04-17 19:00:00,2024-04-17,19,Wednesday,Bannerghatta Road,220,1.0,Critical,5.0,214.0
2024-04-17 19:00:00,2024-04-17,19,Wednesday,Old Airport Road,218,0.68,High,20.3,198.1
2024-04-17 19:00:00,2024-04-17,19,Wednesday,Whitefield Road,287,0.93,Critical,6.7,287.1
2024-04-17 19:00:00,2024-04-17,19,Wednesday,Electronic City Road,287,0.67,High,20.2,275.9
2024-04-17 20:00:00,2024-04-17,20,Wednesday,MG Road,240,0.97,Critical,5.0,220.7
2024-04-17 20:00:00,2024-04-17,20,Wednesday,Brigade Road,349,0.96,Critical,5.0,322.5
2024-04-17 20:00:00,2024-04-17,20,Wednesday,Outer Ring Road,460,0.75,High,17.0,425.4
2024-04-17 20:00:00,2024-04-17,20,Wednesday,Hosur Road,319,0.84,High,5.0,279.1
2024-04-17 20:00:00,2024-04-17,20,Wednesday,Bannerghatta Road,338,0.85,Critical,5.9,323.3
2024-04-17 20:00:00,2024-04-17,20,Wednesday,Old Airport Road,222,0.91,Critical,5.0,206.0
2024-04-17 20:00:00,2024-04-17,20,Wednesday,Whitefield Road,235,0.75,High,16.6,217.0
2024-04-17 20:00:00,2024-04-17,20,Wednesday,Electronic City Road,252,0.66,High,19.1,251.9
2024-04-17 21:00:00,2024-04-17,21,Wednesday,MG Road,117,0.21,Low,43.9,116.1
2024-04-17 21:00:00,2024-04-17,21,Wednesday,Brigade Road,123,0.18,Low,44.3,133.4
2024-04-17 21:00:00,2024-04-17,21,Wednesday,Outer Ring Road,106,0.19,Low,44.7,135.4
2024-04-17 21:00:00,2024-04-17,21,Wednesday,Hosur Road,61,0.16,Low,46.5,78.0
2024-04-17 21:00:00,2024-04-17,21,Wednesday,Bannerghatta Road,98,0.18,Low,51.3,133.8
2024-04-17 21:00:00,2024-04-17,21,Wednesday,Old Airport Road,77,0.34,Low,43.6,118.3
2024-04-17 21:00:00,2024-04-17,21,Wednesday,Whitefield Road,65,0.33,Low,43.5,95.8
2024-04-17 21:00:00,2024-04-17,21,Wednesday,Electronic City Road,102,0.26,Low,43.6,126.0
2024-04-17 22:00:00,2024-04-17,22,Wednesday,MG Road,117,0.24,Low,43.2,122.2
2024-04-17 22:00:00,2024-04-17,22,Wednesday,Brigade Road,97,0.31,Low,38.4,109.4
2024-04-17 22:00:00,2024-04-17,22,Wednesday,Outer Ring Road,116,0.26,Low,48.1,117.4
2024-04-17 22:00:00,2024-04-17,22,Wednesday,Hosur Road,83,0.18,Low,46.5,114.4
2024-04-17 22:00:00,2024-04-17,22,Wednesday,Bannerghatta Road,107,0.32,Low,40.6,142.0
2024-04-17 22:00:00,2024-04-17,22,Wednesday,Old Airport Road,67,0.29,Low,38.1,80.8
2024-04-17 22:00:00,2024-04-17,22,Wednesday,Whitefield Road,104,0.2,Low,45.4,105.2
2024-04-17 22:00:00,2024-04-17,22,Wednesday,Electronic City Road,104,0.27,Low,41.2,125.3
2024-04-17 23:00:00,2024-04-17,23,Wednesday,MG Road,71,0.26,Low,42.0,90.1
2024-04-17 23:00:00,2024-04-17,23,Wednesday,Brigade Road,51,0.32,Low,40.1,94.8
2024-04-17 23:00:00,2024-04-17,23,Wednesday,Outer Ring Road,71,0.18,Low,51.2,80.4
2024-04-17 23:00:00,2024-04-17,23,Wednesday,Hosur Road,45,0.27,Low,43.0,81.4
2024-04-17 23:00:00,2024-04-17,23,Wednesday,Bannerghatta Road,45,0.3,Low,41.6,83.3
2024-04-17 23:00:00,2024-04-17,23,Wednesday,Old Airport Road,80,0.22,Low,49.5,115.2
2024-04-17 23:00:00,2024-04-17,23,Wednesday,Whitefield Road,92,0.28,Low,46.8,122.5
2024-04-17 23:00:00,2024-04-17,23,Wednesday,Electronic City Road,64,0.21,Low,48.3,74.5
2024-04-18 00:00:00,2024-04-18,0,Thursday,MG Road,15,0.08,Low,54.6,67.8
2024-04-18 00:00:00,2024-04-18,0,Thursday,Brigade Road,45,0.03,Low,60.7,80.2
2024-04-18 00:00:00,2024-04-18,0,Thursday,Outer Ring Road,19,0.15,Low,49.8,39.8
2024-04-18 00:00:00,2024-04-18,0,Thursday,Hosur Road,39,0.1,Low,51.6,54.6
2024-04-18 00:00:00,2024-04-18,0,Thursday,Bannerghatta Road,22,0.1,Low,54.4,49.1
2024-04-18 00:00:00,2024-04-18,0,Thursday,Old Airport Road,28,0.14,Low,48.1,75.4
2024-04-18 00:00:00,2024-04-18,0,Thursday,Whitefield Road,17,0.09,Low,52.7,52.4
2024-04-18 00:00:00,2024-04-18,0,Thursday,Electronic City Road,34,0.08,Low,50.6,49.2
2024-04-18 01:00:00,2024-04-18,1,Thursday,MG Road,29,0.14,Low,50.1,56.9
2024-04-18 01:00:00,2024-04-18,1,Thursday,Brigade Road,33,0.11,Low,53.7,62.6
2024-04-18 01:00:00,2024-04-18,1,Thursday,Outer Ring Road,10,0.05,Low,60.0,48.5
2024-04-18 01:00:00,2024-04-18,1,Thursday,Hosur Road,18,0.07,Low,54.5,67.3
2024-04-18 01:00:00,2024-04-18,1,Thursday,Bannerghatta Road,36,0.11,Low,55.5,73.8
2024-04-18 01:00:00,2024-04-18,1,Thursday,Old Airport Road,4,0.07,Low,54.9,57.4
2024-04-18 01:00:00,2024-04-18,1,Thursday,Whitefield Road,47,0.08,Low,58.1,58.3
2024-04-18 01:00:00,2024-04-18,1,Thursday,Electronic City Road,37,0.04,Low,53.2,81.7
2024-04-18 02:00:00,2024-04-18,2,Thursday,MG Road,13,0.13,Low,55.5,35.4
2024-04-18 02:00:00,2024-04-18,2,Thursday,Brigade Road,40,0.14,Low,49.2,81.3
2024-04-18 02:00:00,2024-04-18,2,Thursday,Outer Ring Road,27,0.09,Low,54.6,78.8
2024-04-18 02:00:00,2024-04-18,2,Thursday,Hosur Road,37,0.05,Low,57.3,52.2
2024-04-18 02:00:00,2024-04-18,2,Thursday,Bannerghatta Road,14,0.05,Low,53.4,47.2
2024-04-18 02:00:00,2024-04-18,2,Thursday,Old Airport Road,27,0.11,Low,54.1,68.4
2024-04-18 02:00:00,2024-04-18,2,Thursday,Whitefield Road,22,0.07,Low,51.0,72.8
2024-04-18 02:00:00,2024-04-18,2,Thursday,Electronic City Road,21,0.07,Low,55.1,41.0
2024-04-18 03:00:00,2024-04-18,3,Thursday,MG Road,18,0.03,Low,61.4,46.1
2024-04-18 03:00:00,2024-04-18,3,Thursday,Brigade Road,37,0.04,Low,60.2,84.3
2024-04-18 03:00:00,2024-04-18,3,Thursday,Outer Ring Road,6,0.04,Low,59.8,39.6
2024-04-18 03:00:00,2024-04-18,3,Thursday,Hosur Road,41,0.11,Low,50.3,87.4
2024-04-18 03:00:00,2024-04-18,3,Thursday,Bannerghatta Road,11,0.11,Low,52.2,45.2
2024-04-18 03:00:00,2024-04-18,3,Thursday,Old Airport Road,26,0.13,Low,53.0,73.4
2024-04-18 03:00:00,2024-04-18,3,Thursday,Whitefield Road,32,0.14,Low,54.3,74.8
2024-04-18 03:00:00,2024-04-18,3,Thursday,Electronic City Road,39,0.05,Low,57.2,84.4
2024-04-18 04:00:00,2024-04-18,4,Thursday,MG Road,22,0.06,Low,56.1,70.9
2024-04-18 04:00:00,2024-04-18,4,Thursday,Brigade Road,10,0.11,Low,48.8,55.5
2024-04-18 04:00:00,2024-04-18,4,Thursday,Outer Ring Road,10,0.15,Low,48.4,64.7
2024-04-18 04:00:00,2024-04-18,4,Thursday,Hosur Road,20,0.15,Low,47.9,57.0
2024-04-18 04:00:00,2024-04-18,4,Thursday,Bannerghatta Road,18,0.13,Low,51.1,43.3
2024-04-18 04:00:00,2024-04-18,4,Thursday,Old Airport Road,5,0.12,Low,48.7,48.0
2024-04-18 04:00:00,2024-04-18,4,Thursday,Whitefield Road,36,0.08,Low,55.6,73.1
2024-04-18 04:00:00,2024-04-18,4,Thursday,Electronic City Road,12,0.05,Low,58.3,37.5
2024-04-18 05:00:00,2024-04-18,5,Thursday,MG Road,33,0.04,Low,55.8,55.4
2024-04-18 05:00:00,2024-04-18,5,Thursday,Brigade Road,30,0.13,Low,56.8,80.7
2024-04-18 05:00:00,2024-04-18,5,Thursday,Outer Ring Road,51,0.08,Low,60.1,64.6
2024-04-18 05:00:00,2024-04-18,5,Thursday,Hosur Road,47,0.13,Low,54.4,78.6
2024-04-18 05:00:00,2024-04-18,5,Thursday,Bannerghatta Road,1,0.02,Low,55.9,21.9
2024-04-18 05:00:00,2024-04-18,5,Thursday,Old Airport Road,5,0.1,Low,56.8,28.5
2024-04-18 05:00:00,2024-04-18,5,Thursday,Whitefield Road,20,0.13,Low,56.4,45.8
2024-04-18 05:00:00,2024-04-18,5,Thursday,Electronic City Road,44,0.06,Low,58.4,65.8
2024-04-18 06:00:00,2024-04-18,6,Thursday,MG Road,84,0.31,Low,37.6,116.2
2024-04-18 06:00:00,2024-04-18,6,Thursday,Brigade Road,91,0.33,Low,42.0,108.5
2024-04-18 06:00:00,2024-04-18,6,Thursday,Outer Ring Road,104,0.31,Low,45.3,106.3
2024-04-18 06:00:00,2024-04-18,6,Thursday,Hosur Road,78,0.16,Low,54.1,108.0
2024-04-18 06:00:00,2024-04-18,6,Thursday,Bannerghatta Road,83,0.21,Low,45.3,95.7
2024-04-18 06:00:00,2024-04-18,6,Thursday,Old Airport Road,59,0.25,Low,45.9,97.5
2024-04-18 06:00:00,2024-04-18,6,Thursday,Whitefield Road,70,0.19,Low,53.0,100.3
2024-04-18 06:00:00,2024-04-18,6,Thursday,Electronic City Road,83,0.18,Low,48.7,99.8
2024-04-18 07:00:00,2024-04-18,7,Thursday,MG Road,83,0.17,Low,54.1,114.2
2024-04-18 07:00:00,2024-04-18,7,Thursday,Brigade Road,111,0.3,Low,42.2,125.1
2024-04-18 07:00:00,2024-04-18,7,Thursday,Outer Ring Road,122,0.16,Low,51.7,148.7
2024-04-18 07:00:00,2024-04-18,7,Thursday,Hosur Road,69,0.2,Low,47.3,113.9
2024-04-18 07:00:00,2024-04-18,7,Thursday,Bannerghatta Road,80,0.16,Low,46.6,89.2
2024-04-18 07:00:00,2024-04-18,7,Thursday,Old Airport Road,75,0.32,Low,45.2,115.0
2024-04-18 07:00:00,2024-04-18,7,Thursday,Whitefield Road,45,0.25,Low,43.6,71.9
2024-04-18 07:00:00,2024-04-18,7,Thursday,Electronic City Road,83,0.17,Low,48.7,113.8
2024-04-18 08:00:00,2024-04-18,8,Thursday,MG Road,253,0.76,High,10.4,229.4
2024-04-18 08:00:00,2024-04-18,8,Thursday,Brigade Road,293,0.74,High,14.2,287.1
2024-04-18 08:00:00,2024-04-18,8,Thursday,Outer Ring Road,437,0.84,High,10.3,389.0
2024-04-18 08:00:00,2024-04-18,8,Thursday,Hosur Road,341,0.8,High,13.4,298.5
2024-04-18 08:00:00,2024-04-18,8,Thursday,Bannerghatta Road,231,0.99,Critical,5.0,243.3
2024-04-18 08:00:00,2024-04-18,8,Thursday,Old Airport Road,205,0.73,High,11.2,205.1
2024-04-18 08:00:00,2024-04-18,8,Thursday,Whitefield Road,338,0.92,Critical,5.0,309.5
2024-04-18 08:00:00,2024-04-18,8,Thursday,Electronic City Road,426,0.97,Critical,5.0,362.6
2024-04-18 09:00:00,2024-04-18,9,Thursday,MG Road,319,0.88,Critical,9.4,277.3
2024-04-18 09:00:00,2024-04-18,9,Thursday,Brigade Road,427,0.78,High,14.3,363.5
2024-04-18 09:00:00,2024-04-18,9,Thursday,Outer Ring Road,391,1.0,Critical,5.0,364.9
2024-04-18 09:00:00,2024-04-18,9,Thursday,Hosur Road,268,0.85,Critical,11.1,252.5
2024-04-18 09:00:00,2024-04-18,9,Thursday,Bannerghatta Road,240,0.85,Critical,8.0,235.9
2024-04-18 09:00:00,2024-04-18,9,Thursday,Old Airport Road,319,0.87,Critical,7.0,300.2
2024-04-18 09:00:00,2024-04-18,9,Thursday,Whitefield Road,316,0.95,Critical,6.3,298.5
2024-04-18 09:00:00,2024-04-18,9,Thursday,Electronic City Road,403,0.91,Critical,5.0,363.3
2024-04-18 10:00:00,2024-04-18,10,Thursday,MG Road,283,0.84,High,10.4,271.9
2024-04-18 10:00:00,2024-04-18,10,Thursday,Brigade Road,406,0.74,High,16.3,356.6
2024-04-18 10:00:00,2024-04-18,10,Thursday,Outer Ring Road,439,0.96,Critical,5.0,410.2
2024-04-18 10:00:00,2024-04-18,10,Thursday,Hosur Road,247,0.98,Critical,5.0,251.2
2024-04-18 10:00:00,2024-04-18,10,Thursday,Bannerghatta Road,231,0.75,High,17.8,222.0
2024-04-18 10:00:00,2024-04-18,10,Thursday,Old Airport Road,298,0.85,Critical,8.1,286.4
2024-04-18 10:00:00,2024-04-18,10,Thursday,Whitefield Road,372,0.82,High,12.2,335.9
2024-04-18 10:00:00,2024-04-18,10,Thursday,Electronic City Road,333,0.99,Critical,5.0,293.4
2024-04-18 11:00:00,2024-04-18,11,Thursday,MG Road,136,0.44,Moderate,33.8,137.6
2024-04-18 11:00:00,2024-04-18,11,Thursday,Brigade Road,207,0.55,Moderate,28.5,221.5
2024-04-18 11:00:00,2024-04-18,11,Thursday,Outer Ring Road,211,0.39,Moderate,39.2,222.2
2024-04-18 11:00:00,2024-04-18,11,Thursday,Hosur Road,128,0.6,Moderate,28.6,157.9
2024-04-18 11:00:00,2024-04-18,11,Thursday,Bannerghatta Road,103,0.64,Moderate,22.7,116.1
2024-04-18 11:00:00,2024-04-18,11,Thursday,Old Airport Road,136,0.59,Moderate,23.7,159.3
2024-04-18 11:00:00,2024-04-18,11,Thursday,Whitefield Road,174,0.55,Moderate,28.6,162.9
2024-04-18 11:00:00,2024-04-18,11,Thursday,Electronic City Road,182,0.46,Moderate,30.8,190.8
2024-04-18 12:00:00,2024-04-18,12,Thursday,MG Road,144,0.35,Moderate,42.1,139.1
2024-04-18 12:00:00,2024-04-18,12,Thursday,Brigade Road,204,0.61,Moderate,26.5,195.7
2024-04-18 12:00:00,2024-04-18,12,Thursday,Outer Ring Road,165,0.64,Moderate,19.1,159.7
2024-04-18 12:00:00,2024-04-18,12,Thursday,Hosur Road,119,0.47,Moderate,29.2,147.1
2024-04-18 12:00:00,2024-04-18,12,Thursday,Bannerghatta Road,117,0.6,Moderate,25.3,115.2
2024-04-18 12:00:00,2024-04-18,12,Thursday,Old Airport Road,73,0.6,Moderate,23.8,87.3
2024-04-18 12:00:00,2024-04-18,12,Thursday,Whitefield Road,98,0.55,Moderate,26.3,114.0
2024-04-18 12:00:00,2024-04-18,12,Thursday,Electronic City Road,145,0.37,Moderate,34.0,175.2
2024-04-18 13:00:00,2024-04-18,13,Thursday,MG Road,159,0.5,Moderate,25.8,154.9
2024-04-18 13:00:00,2024-04-18,13,Thursday,Brigade Road,187,0.45,Moderate,28.5,172.2
2024-04-18 13:00:00,2024-04-18,13,Thursday,Outer Ring Road,215,0.37,Moderate,35.6,203.7
2024-04-18 13:00:00,2024-04-18,13,Thursday,Hosur Road,172,0.37,Moderate,33.3,173.9
2024-04-18 13:00:00,2024-04-18,13,Thursday,Bannerghatta Road,108,0.61,Moderate,20.4,129.7
2024-04-18 13:00:00,2024-04-18,13,Thursday,Old Airport Road,139,0.54,Moderate,24.0,160.4
2024-04-18 13:00:00,2024-04-18,13,Thursday,Whitefield Road,122,0.54,Moderate,22.8,137.4
2024-04-18 13:00:00,2024-04-18,13,Thursday,Electronic City Road,165,0.53,Moderate,24.8,180.6
2024-04-18 14:00:00,2024-04-18,14,Thursday,MG Road,180,0.62,Moderate,25.4,180.5
2024-04-18 14:00:00,2024-04-18,14,Thursday,Brigade Road,121,0.53,Moderate,23.4,148.7
2024-04-18 14:00:00,2024-04-18,14,Thursday,Outer Ring Road,254,0.61,Moderate,26.7,260.1
2024-04-18 14:00:00,2024-04-18,14,Thursday,Hosur Road,102,0.64,Moderate,23.6,125.7
2024-04-18 14:00:00,2024-04-18,14,Thursday,Bannerghatta Road,168,0.58,Moderate,24.2,175.4
2024-04-18 14:00:00,2024-04-18,14,Thursday,Old Airport Road,136,0.43,Moderate,31.2,147.0
2024-04-18 14:00:00,2024-04-18,14,Thursday,Whitefield Road,104,0.63,Moderate,20.8,140.4
2024-04-18 14:00:00,2024-04-18,14,Thursday,Electronic City Road,128,0.45,Moderate,29.1,144.2
2024-04-18 15:00:00,2024-04-18,15,Thursday,MG Road,113,0.49,Moderate,34.1,146.4
2024-04-18 15:00:00,2024-04-18,15,Thursday,Brigade Road,118,0.55,Moderate,28.0,114.4
2024-04-18 15:00:00,2024-04-18,15,Thursday,Outer Ring Road,134,0.42,Moderate,32.2,147.7
2024-04-18 15:00:00,2024-04-18,15,Thursday,Hosur Road,185,0.45,Moderate,33.0,190.9
2024-04-18 15:00:00,2024-04-18,15,Thursday,Bannerghatta Road,120,0.46,Moderate,29.6,119.0
2024-04-18 15:00:00,2024-04-18,15,Thursday,Old Airport Road,155,0.51,Moderate,27.0,146.0
2024-04-18 15:00:00,2024-04-18,15,Thursday,Whitefield Road,116,0.61,Moderate,18.9,147.4
2024-04-18 15:00:00,2024-04-18,15,Thursday,Electronic City Road,133,0.5,Moderate,29.3,137.8
2024-04-18 16:00:00,2024-04-18,16,Thursday,MG Road,107,0.42,Moderate,36.6,138.9
2024-04-18 16:00:00,2024-04-18,16,Thursday,Brigade Road,155,0.49,Moderate,34.9,180.2
2024-04-18 16:00:00,2024-04-18,16,Thursday,Outer Ring Road,249,0.59,Moderate,21.3,226.7
2024-04-18 16:00:00,2024-04-18,16,Thursday,Hosur Road,99,0.6,Moderate,19.9,118.9
2024-04-18 16:00:00,2024-04-18,16,Thursday,Bannerghatta Road,150,0.51,Moderate,25.4,147.7
2024-04-18 16:00:00,2024-04-18,16,Thursday,Old Airport Road,141,0.63,Moderate,18.9,154.6
2024-04-18 16:00:00,2024-04-18,16,Thursday,Whitefield Road,209,0.6,Moderate,23.4,217.5
2024-04-18 16:00:00,2024-04-18,16,Thursday,Electronic City Road,137,0.61,Moderate,20.8,134.2
2024-04-18 17:00:00,2024-04-18,17,Thursday,MG Road,404,0.71,High,16.5,356.7
2024-04-18 17:00:00,2024-04-18,17,Thursday,Brigade Road,397,0.91,Critical,5.3,365.7
2024-04-18 17:00:00,2024-04-18,17,Thursday,Outer Ring Road,449,0.9,Critical,5.0,416.3
2024-04-18 17:00:00,2024-04-18,17,Thursday,Hosur Road,222,0.81,High,10.4,235.1
2024-04-18 17:00:00,2024-04-18,17,Thursday,Bannerghatta Road,246,0.97,Critical,5.0,222.7
2024-04-18 17:00:00,2024-04-18,17,Thursday,Old Airport Road,163,0.78,High,12.0,156.1
2024-04-18 17:00:00,2024-04-18,17,Thursday,Whitefield Road,395,0.94,Critical,5.0,350.0
2024-04-18 17:00:00,2024-04-18,17,Thursday,Electronic City Road,266,0.68,High,21.0,259.2
2024-04-18 18:00:00,2024-04-18,18,Thursday,MG Road,244,0.92,Critical,9.7,252.7
2024-04-18 18:00:00,2024-04-18,18,Thursday,Brigade Road,302,0.79,High,14.9,282.5
2024-04-18 18:00:00,2024-04-18,18,Thursday,Outer Ring Road,321,0.68,High,15.6,299.5
2024-04-18 18:00:00,2024-04-18,18,Thursday,Hosur Road,316,0.91,Critical,6.0,294.2
2024-04-18 18:00:00,2024-04-18,18,Thursday,Bannerghatta Road,257,0.73,High,17.3,237.2
2024-04-18 18:00:00,2024-04-18,18,Thursday,Old Airport Road,298,0.95,Critical,5.0,295.1
2024-04-18 18:00:00,2024-04-18,18,Thursday,Whitefield Road,312,0.93,Critical,6.1,278.8
2024-04-18 18:00:00,2024-04-18,18,Thursday,Electronic City Road,390,0.8,High,14.2,342.0
2024-04-18 19:00:00,2024-04-18,19,Thursday,MG Road,329,0.88,Critical,11.0,296.7
2024-04-18 19:00:00,2024-04-18,19,Thursday,Brigade Road,430,0.83,High,5.9,367.4
2024-04-18 19:00:00,2024-04-18,19,Thursday,Outer Ring Road,382,0.81,High,11.5,364.1
2024-04-18 19:00:00,2024-04-18,19,Thursday,Hosur Road,211,0.89,Critical,5.0,225.7
2024-04-18 19:00:00,2024-04-18,19,Thursday,Bannerghatta Road,242,0.96,Critical,5.0,232.7
2024-04-18 19:00:00,2024-04-18,19,Thursday,Old Airport Road,297,0.92,Critical,5.0,282.2
2024-04-18 19:00:00,2024-04-18,19,Thursday,Whitefield Road,279,0.78,High,17.8,245.7
2024-04-18 19:00:00,2024-04-18,19,Thursday,Electronic City Road,412,0.88,Critical,7.1,370.9
2024-04-18 20:00:00,2024-04-18,20,Thursday,MG Road,370,0.84,High,10.3,333.5
2024-04-18 20:00:00,2024-04-18,20,Thursday,Brigade Road,377,0.9,Critical,9.4,326.8
2024-04-18 20:00:00,2024-04-18,20,Thursday,Outer Ring Road,441,0.85,Critical,13.9,374.3
2024-04-18 20:00:00,2024-04-18,20,Thursday,Hosur Road,384,0.84,High,5.0,352.9
2024-04-18 20:00:00,2024-04-18,20,Thursday,Bannerghatta Road,341,0.93,Critical,5.0,303.6
2024-04-18 20:00:00,2024-04-18,20,Thursday,Old Airport Road,178,0.88,Critical,9.8,178.0
2024-04-18 20:00:00,2024-04-18,20,Thursday,Whitefield Road,392,0.77,High,14.5,334.8
2024-04-18 20:00:00,2024-04-18,20,Thursday,Electronic City Road,260,0.71,High,14.2,257.9
2024-04-18 21:00:00,2024-04-18,21,Thursday,MG Road,120,0.22,Low,43.6,136.9
2024-04-18 21:00:00,2024-04-18,21,Thursday,Brigade Road,82,0.27,Low,40.2,118.7
2024-04-18 21:00:00,2024-04-18,21,Thursday,Outer Ring Road,120,0.21,Low,44.9,154.1
2024-04-18 21:00:00,2024-04-18,21,Thursday,Hosur Road,99,0.26,Low,47.9,130.8
2024-04-18 21:00:00,2024-04-18,21,Thursday,Bannerghatta Road,89,0.32,Low,41.3,127.3
2024-04-18 21:00:00,2024-04-18,21,Thursday,Old Airport Road,72,0.34,Low,38.6,88.0
2024-04-18 21:00:00,2024-04-18,21,Thursday,Whitefield Road,95,0.29,Low,39.5,126.5
2024-04-18 21:00:00,2024-04-18,21,Thursday,Electronic City Road,108,0.35,Moderate,35.8,144.2
2024-04-18 22:00:00,2024-04-18,22,Thursday,MG Road,91,0.18,Low,45.9,130.6
2024-04-18 22:00:00,2024-04-18,22,Thursday,Brigade Road,64,0.32,Low,39.2,95.5
2024-04-18 22:00:00,2024-04-18,22,Thursday,Outer Ring Road,113,0.22,Low,50.4,148.0
2024-04-18 22:00:00,2024-04-18,22,Thursday,Hosur Road,52,0.26,Low,43.1,62.6
2024-04-18 22:00:00,2024-04-18,22,Thursday,Bannerghatta Road,79,0.25,Low,49.6,121.2
2024-04-18 22:00:00,2024-04-18,22,Thursday,Old Airport Road,80,0.21,Low,45.6,103.5
2024-04-18 22:00:00,2024-04-18,22,Thursday,Whitefield Road,93,0.21,Low,44.6,102.2
2024-04-18 22:00:00,2024-04-18,22,Thursday,Electronic City Road,102,0.27,Low,47.0,104.6
2024-04-18 23:00:00,2024-04-18,23,Thursday,MG Road,125,0.17,Low,50.8,126.6
2024-04-18 23:00:00,2024-04-18,23,Thursday,Brigade Road,65,0.25,Low,45.8,82.8
2024-04-18 23:00:00,2024-04-18,23,Thursday,Outer Ring Road,59,0.17,Low,46.9,79.5
2024-04-18 23:00:00,2024-04-18,23,Thursday,Hosur Road,59,0.21,Low,45.7,80.3
2024-04-18 23:00:00,2024-04-18,23,Thursday,Bannerghatta Road,41,0.19,Low,47.3,88.2
2024-04-18 23:00:00,2024-04-18,23,Thursday,Old Airport Road,93,0.23,Low,42.2,126.4
2024-04-18 23:00:00,2024-04-18,23,Thursday,Whitefield Road,69,0.32,Low,36.0,100.0
2024-04-18 23:00:00,2024-04-18,23,Thursday,Electronic City Road,130,0.32,Low,43.8,135.3
2024-04-19 00:00:00,2024-04-19,0,Friday,MG Road,14,0.02,Low,55.6,46.5
2024-04-19 00:00:00,2024-04-19,0,Friday,Brigade Road,40,0.14,Low,53.6,72.9
2024-04-19 00:00:00,2024-04-19,0,Friday,Outer Ring Road,50,0.03,Low,60.8,60.3
2024-04-19 00:00:00,2024-04-19,0,Friday,Hosur Road,36,0.04,Low,57.9,83.1
2024-04-19 00:00:00,2024-04-19,0,Friday,Bannerghatta Road,21,0.07,Low,60.2,59.1
2024-04-19 00:00:00,2024-04-19,0,Friday,Old Airport Road,30,0.07,Low,59.4,67.3
2024-04-19 00:00:00,2024-04-19,0,Friday,Whitefield Road,39,0.12,Low,53.2,62.4
